Year,Gebietseinheit,Altersgruppe,GeoCode,Value
2019,"Statistische Region Hannover",20 - 40,K032,107780
2019,"Celle",20 - 40,K03351,5180
2019,"Cuxhaven",20 - 40,K03352,4740
2019,"Harburg",20 - 40,K03353,9105
2019,"Lüchow-Dannenberg",20 - 40,K03354,1025
2019,"Lüneburg",20 - 40,K03355,5370
2019,"Osterholz",20 - 40,K03356,2330
2019,"Rotenburg (Wümme)",20 - 40,K03357,4385
2019,"Heidekreis",20 - 40,K03358,5045
2019,"Stade",20 - 40,K03359,7795
2019,"Uelzen",20 - 40,K03360,2190
2019,"Verden",20 - 40,K03361,4505
2019,"Statistische Region Lüneburg",20 - 40,K033,51675
2019,"Delmenhorst, Stadt",20 - 40,K03401,4955
2019,"Emden, Stadt",20 - 40,K03402,2470
2019,"Oldenburg (Oldb), Stadt",20 - 40,K03403,8200
2019,"Osnabrück, Stadt",20 - 40,K03404,11050
2019,"Wilhelmshaven, Stadt",20 - 40,K03405,3705
2019,"Ammerland",20 - 40,K03451,3350
2019,"Aurich",20 - 40,K03452,4815
2019,"Cloppenburg",20 - 40,K03453,7955
2019,"Emsland",20 - 40,K03454,16135
2019,"Friesland",20 - 40,K03455,1655
2019,"Grafschaft Bentheim",20 - 40,K03456,6350
2019,"Leer",20 - 40,K03457,5400
2019,"Oldenburg",20 - 40,K03458,4945
2019,"Osnabrück",20 - 40,K03459,13080
2019,"Vechta",20 - 40,K03460,8590
2019,"Wesermarsch",20 - 40,K03461,2750
2019,"Wittmund",20 - 40,K03462,1055
2019,"Statistische Region Weser-Ems",20 - 40,K034,106455
2019,"Niedersachsen",20 - 40,K030,335900
2018,"Braunschweig, Stadt",20 - 40,K03101,13960
2018,"Salzgitter, Stadt",20 - 40,K03102,7715
2018,"Wolfsburg, Stadt",20 - 40,K03103,8260
2018,"Gifhorn",20 - 40,K03151,4560
2018,"Goslar",20 - 40,K03153,6135
2018,"Helmstedt",20 - 40,K03154,2470
2018,"Northeim",20 - 40,K03155,3260
2018,"Peine",20 - 40,K03157,4155
2018,"Wolfenbüttel",20 - 40,K03158,2820
2018,"Göttingen",20 - 40,K03159,13445
2018,"Statistische Region Braunschweig",20 - 40,K031,66775
2018,"Region Hannover",20 - 40,K03241,74365
2018,"dav. Hannover, Lhst.",20 - 40,K03241001,48120
2018,"dav. Hannover, Umland",20 - 40,K03241999,26245
2018,"Diepholz",20 - 40,K03251,6520
2018,"Hameln-Pyrmont",20 - 40,K03252,5545
2018,"Hildesheim",20 - 40,K03254,9945
2018,"Holzminden",20 - 40,K03255,1480
2018,"Nienburg (Weser)",20 - 40,K03256,3875
2018,"Schaumburg",20 - 40,K03257,5025
2018,"Statistische Region Hannover",20 - 40,K032,106760
2018,"Celle",20 - 40,K03351,5130
2018,"Cuxhaven",20 - 40,K03352,4850
2018,"Harburg",20 - 40,K03353,8080
2018,"Lüchow-Dannenberg",20 - 40,K03354,1005
2018,"Lüneburg",20 - 40,K03355,5240
2018,"Osterholz",20 - 40,K03356,2360
2018,"Rotenburg (Wümme)",20 - 40,K03357,4215
2018,"Heidekreis",20 - 40,K03358,4650
2018,"Stade",20 - 40,K03359,7465
2018,"Uelzen",20 - 40,K03360,2160
2018,"Verden",20 - 40,K03361,4435
2018,"Statistische Region Lüneburg",20 - 40,K033,49590
2018,"Delmenhorst, Stadt",20 - 40,K03401,4975
2018,"Emden, Stadt",20 - 40,K03402,2445
2018,"Oldenburg (Oldb), Stadt",20 - 40,K03403,7735
2018,"Osnabrück, Stadt",20 - 40,K03404,10615
2018,"Wilhelmshaven, Stadt",20 - 40,K03405,3630
2018,"Ammerland",20 - 40,K03451,3130
2018,"Aurich",20 - 40,K03452,4910
2018,"Cloppenburg",20 - 40,K03453,8225
2018,"Emsland",20 - 40,K03454,15655
2018,"Friesland",20 - 40,K03455,1665
2018,"Grafschaft Bentheim",20 - 40,K03456,6175
2018,"Leer",20 - 40,K03457,4860
2018,"Oldenburg",20 - 40,K03458,4575
2018,"Osnabrück",20 - 40,K03459,13110
2018,"Vechta",20 - 40,K03460,8435
2018,"Wesermarsch",20 - 40,K03461,2640
2018,"Wittmund",20 - 40,K03462,990
2018,"Statistische Region Weser-Ems",20 - 40,K034,103765
2018,"Niedersachsen",20 - 40,K030,326885
2017,"Braunschweig, Stadt",20 - 40,K03101,13355
2017,"Salzgitter, Stadt",20 - 40,K03102,7405
2017,"Wolfsburg, Stadt",20 - 40,K03103,7810
2017,"Gifhorn",20 - 40,K03151,4275
2017,"Goslar",20 - 40,K03153,5645
2017,"Helmstedt",20 - 40,K03154,2495
2017,"Northeim",20 - 40,K03155,3130
2017,"Peine",20 - 40,K03157,3885
2017,"Wolfenbüttel",20 - 40,K03158,2755
2017,"Göttingen",20 - 40,K03159,12815
2017,"Statistische Region Braunschweig",20 - 40,K031,63575
2017,"Region Hannover",20 - 40,K03241,72235
2017,"dav. Hannover, Lhst.",20 - 40,K03241001,47045
2017,"dav. Hannover, Umland",20 - 40,K03241999,25190
2017,"Diepholz",20 - 40,K03251,5995
2017,"Hameln-Pyrmont",20 - 40,K03252,5305
2017,"Hildesheim",20 - 40,K03254,9370
2017,"Holzminden",20 - 40,K03255,1545
2017,"Nienburg (Weser)",20 - 40,K03256,3700
2017,"Schaumburg",20 - 40,K03257,4945
2017,"Statistische Region Hannover",20 - 40,K032,103090
2017,"Celle",20 - 40,K03351,4885
2017,"Cuxhaven",20 - 40,K03352,4855
2017,"Harburg",20 - 40,K03353,7425
2017,"Lüchow-Dannenberg",20 - 40,K03354,995
2017,"Lüneburg",20 - 40,K03355,4950
2017,"Osterholz",20 - 40,K03356,2295
2017,"Rotenburg (Wümme)",20 - 40,K03357,4160
2017,"Heidekreis",20 - 40,K03358,4365
2017,"Stade",20 - 40,K03359,7040
2017,"Uelzen",20 - 40,K03360,2090
2017,"Verden",20 - 40,K03361,4310
2017,"Statistische Region Lüneburg",20 - 40,K033,47370
2017,"Delmenhorst, Stadt",20 - 40,K03401,4865
2017,"Emden, Stadt",20 - 40,K03402,2490
2017,"Oldenburg (Oldb), Stadt",20 - 40,K03403,7460
2017,"Osnabrück, Stadt",20 - 40,K03404,10440
2017,"Wilhelmshaven, Stadt",20 - 40,K03405,3390
2017,"Ammerland",20 - 40,K03451,2960
2017,"Aurich",20 - 40,K03452,4840
2017,"Cloppenburg",20 - 40,K03453,7440
2017,"Emsland",20 - 40,K03454,14775
2017,"Friesland",20 - 40,K03455,1665
2017,"Grafschaft Bentheim",20 - 40,K03456,6000
2017,"Leer",20 - 40,K03457,4575
2017,"Oldenburg",20 - 40,K03458,4715
2017,"Osnabrück",20 - 40,K03459,12485
2017,"Vechta",20 - 40,K03460,8100
2017,"Wesermarsch",20 - 40,K03461,2640
2017,"Wittmund",20 - 40,K03462,990
2017,"Statistische Region Weser-Ems",20 - 40,K034,99830
2017,"Niedersachsen",20 - 40,K030,313865
2016,"Braunschweig, Stadt",20 - 40,K03101,13220
2016,"Salzgitter, Stadt",20 - 40,K03102,6655
2016,"Wolfsburg, Stadt",20 - 40,K03103,7620
2016,"Gifhorn",20 - 40,K03151,4170
2016,"Goslar",20 - 40,K03153,5110
2016,"Helmstedt",20 - 40,K03154,2450
2016,"Northeim",20 - 40,K03155,3120
2016,"Peine",20 - 40,K03157,3670
2016,"Wolfenbüttel",20 - 40,K03158,2785
2016,"Göttingen",20 - 40,K03159,12385
2016,"Statistische Region Braunschweig",20 - 40,K031,61185
2016,"Region Hannover",20 - 40,K03241,69945
2016,"dav. Hannover, Lhst.",20 - 40,K03241001,45650
2016,"dav. Hannover, Umland",20 - 40,K03241999,24295
2016,"Diepholz",20 - 40,K03251,5980
2016,"Hameln-Pyrmont",20 - 40,K03252,5040
2016,"Hildesheim",20 - 40,K03254,9080
2016,"Holzminden",20 - 40,K03255,1535
2016,"Nienburg (Weser)",20 - 40,K03256,3420
2016,"Schaumburg",20 - 40,K03257,4480
2016,"Statistische Region Hannover",20 - 40,K032,99480
2016,"Celle",20 - 40,K03351,4620
2016,"Cuxhaven",20 - 40,K03352,4980
2016,"Harburg",20 - 40,K03353,6840
2016,"Lüchow-Dannenberg",20 - 40,K03354,1160
2016,"Lüneburg",20 - 40,K03355,4965
2016,"Osterholz",20 - 40,K03356,2280
2016,"Rotenburg (Wümme)",20 - 40,K03357,4260
2016,"Heidekreis",20 - 40,K03358,4500
2016,"Stade",20 - 40,K03359,6765
2016,"Uelzen",20 - 40,K03360,2010
2016,"Verden",20 - 40,K03361,4160
2016,"Statistische Region Lüneburg",20 - 40,K033,46550
2016,"Delmenhorst, Stadt",20 - 40,K03401,4565
2016,"Emden, Stadt",20 - 40,K03402,2315
2016,"Oldenburg (Oldb), Stadt",20 - 40,K03403,6955
2016,"Osnabrück, Stadt",20 - 40,K03404,9935
2016,"Wilhelmshaven, Stadt",20 - 40,K03405,3040
2016,"Ammerland",20 - 40,K03451,2790
2016,"Aurich",20 - 40,K03452,4815
2016,"Cloppenburg",20 - 40,K03453,7800
2016,"Emsland",20 - 40,K03454,13970
2016,"Friesland",20 - 40,K03455,1675
2016,"Grafschaft Bentheim",20 - 40,K03456,5975
2016,"Leer",20 - 40,K03457,4450
2016,"Oldenburg",20 - 40,K03458,4630
2016,"Osnabrück",20 - 40,K03459,11775
2016,"Vechta",20 - 40,K03460,7825
2016,"Wesermarsch",20 - 40,K03461,2640
2016,"Wittmund",20 - 40,K03462,965
2016,"Statistische Region Weser-Ems",20 - 40,K034,96125
2016,"Niedersachsen",20 - 40,K030,303335
2015,"Braunschweig, Stadt",20 - 40,K03101,12368
2015,"Salzgitter, Stadt",20 - 40,K03102,5195
2015,"Wolfsburg, Stadt",20 - 40,K03103,7346
2015,"Gifhorn",20 - 40,K03151,3688
2015,"Goslar",20 - 40,K03153,4775
2015,"Helmstedt",20 - 40,K03154,2046
2015,"Northeim",20 - 40,K03155,2641
2015,"Peine",20 - 40,K03157,3372
2015,"Wolfenbüttel",20 - 40,K03158,2627
2015,"Göttingen",20 - 40,K03159,11676
2015,"Statistische Region Braunschweig",20 - 40,K031,55734
2015,"Region Hannover",20 - 40,K03241,64139
2015,"dav. Hannover, Lhst.",20 - 40,K03241001,42528
2015,"dav. Hannover, Umland",20 - 40,K03241999,21611
2015,"Diepholz",20 - 40,K03251,5400
2015,"Hameln-Pyrmont",20 - 40,K03252,4464
2015,"Hildesheim",20 - 40,K03254,8161
2015,"Holzminden",20 - 40,K03255,1383
2015,"Nienburg (Weser)",20 - 40,K03256,2663
2015,"Schaumburg",20 - 40,K03257,3738
2015,"Statistische Region Hannover",20 - 40,K032,89948
2015,"Celle",20 - 40,K03351,4070
2015,"Cuxhaven",20 - 40,K03352,4616
2015,"Harburg",20 - 40,K03353,5148
2015,"Lüchow-Dannenberg",20 - 40,K03354,1170
2015,"Lüneburg",20 - 40,K03355,3937
2015,"Osterholz",20 - 40,K03356,2272
2015,"Rotenburg (Wümme)",20 - 40,K03357,3924
2015,"Heidekreis",20 - 40,K03358,3861
2015,"Stade",20 - 40,K03359,6233
2015,"Uelzen",20 - 40,K03360,1649
2015,"Verden",20 - 40,K03361,3702
2015,"Statistische Region Lüneburg",20 - 40,K033,40582
2015,"Delmenhorst, Stadt",20 - 40,K03401,4175
2015,"Emden, Stadt",20 - 40,K03402,2177
2015,"Oldenburg (Oldb), Stadt",20 - 40,K03403,6339
2015,"Osnabrück, Stadt",20 - 40,K03404,8252
2015,"Wilhelmshaven, Stadt",20 - 40,K03405,2621
2015,"Ammerland",20 - 40,K03451,2415
2015,"Aurich",20 - 40,K03452,4309
2015,"Cloppenburg",20 - 40,K03453,6945
2015,"Emsland",20 - 40,K03454,12675
2015,"Friesland",20 - 40,K03455,1481
2015,"Grafschaft Bentheim",20 - 40,K03456,5479
2015,"Leer",20 - 40,K03457,3848
2015,"Oldenburg",20 - 40,K03458,4102
2015,"Osnabrück",20 - 40,K03459,10047
2015,"Vechta",20 - 40,K03460,7094
2015,"Wesermarsch",20 - 40,K03461,2424
2015,"Wittmund",20 - 40,K03462,1025
2015,"Statistische Region Weser-Ems",20 - 40,K034,85408
2015,"Niedersachsen",20 - 40,K030,271672
2014,"Braunschweig, Stadt",20 - 40,K03101,10820
2014,"Salzgitter, Stadt",20 - 40,K03102,4295
2014,"Wolfsburg, Stadt",20 - 40,K03103,6547
2014,"Gifhorn",20 - 40,K03151,3321
2014,"Goslar",20 - 40,K03153,3771
2014,"Helmstedt",20 - 40,K03154,1465
2014,"Northeim",20 - 40,K03155,2053
2014,"Peine",20 - 40,K03157,2665
2014,"Wolfenbüttel",20 - 40,K03158,2028
2014,"Göttingen",20 - 40,K03159,9846
2014,"Statistische Region Braunschweig",20 - 40,K031,46811
2014,"Region Hannover",20 - 40,K03241,55155
2014,"dav. Hannover, Lhst.",20 - 40,K03241001,37686
2014,"dav. Hannover, Umland",20 - 40,K03241999,17469
2014,"Diepholz",20 - 40,K03251,4459
2014,"Hameln-Pyrmont",20 - 40,K03252,3657
2014,"Hildesheim",20 - 40,K03254,6401
2014,"Holzminden",20 - 40,K03255,966
2014,"Nienburg (Weser)",20 - 40,K03256,2209
2014,"Schaumburg",20 - 40,K03257,3282
2014,"Statistische Region Hannover",20 - 40,K032,76129
2014,"Celle",20 - 40,K03351,3459
2014,"Cuxhaven",20 - 40,K03352,3663
2014,"Harburg",20 - 40,K03353,4505
2014,"Lüchow-Dannenberg",20 - 40,K03354,971
2014,"Lüneburg",20 - 40,K03355,3451
2014,"Osterholz",20 - 40,K03356,1921
2014,"Rotenburg (Wümme)",20 - 40,K03357,3039
2014,"Heidekreis",20 - 40,K03358,3158
2014,"Stade",20 - 40,K03359,4840
2014,"Uelzen",20 - 40,K03360,1394
2014,"Verden",20 - 40,K03361,2897
2014,"Statistische Region Lüneburg",20 - 40,K033,33298
2014,"Delmenhorst, Stadt",20 - 40,K03401,3262
2014,"Emden, Stadt",20 - 40,K03402,1675
2014,"Oldenburg (Oldb), Stadt",20 - 40,K03403,5382
2014,"Osnabrück, Stadt",20 - 40,K03404,7532
2014,"Wilhelmshaven, Stadt",20 - 40,K03405,1964
2014,"Ammerland",20 - 40,K03451,1992
2014,"Aurich",20 - 40,K03452,3201
2014,"Cloppenburg",20 - 40,K03453,6197
2014,"Emsland",20 - 40,K03454,10195
2014,"Friesland",20 - 40,K03455,1086
2014,"Grafschaft Bentheim",20 - 40,K03456,4797
2014,"Leer",20 - 40,K03457,3128
2014,"Oldenburg",20 - 40,K03458,3494
2014,"Osnabrück",20 - 40,K03459,8972
2014,"Vechta",20 - 40,K03460,6150
2014,"Wesermarsch",20 - 40,K03461,1940
2014,"Wittmund",20 - 40,K03462,734
2014,"Statistische Region Weser-Ems",20 - 40,K034,71701
2014,"Niedersachsen",20 - 40,K030,227939
2013,"Braunschweig, Stadt",20 - 40,K03101,10438
2013,"Salzgitter, Stadt",20 - 40,K03102,3893
2013,"Wolfsburg, Stadt",20 - 40,K03103,6041
2013,"Gifhorn",20 - 40,K03151,2979
2013,"Goslar",20 - 40,K03153,3570
2013,"Helmstedt",20 - 40,K03154,1265
2013,"Northeim",20 - 40,K03155,1874
2013,"Peine",20 - 40,K03157,2437
2013,"Wolfenbüttel",20 - 40,K03158,1886
2013,"Göttingen",20 - 40,K03159,9248
2013,"Statistische Region Braunschweig",20 - 40,K031,43631
2013,"Region Hannover",20 - 40,K03241,50768
2013,"dav. Hannover, Lhst.",20 - 40,K03241001,34735
2013,"dav. Hannover, Umland",20 - 40,K03241999,16033
2013,"Diepholz",20 - 40,K03251,4190
2013,"Hameln-Pyrmont",20 - 40,K03252,3349
2013,"Hildesheim",20 - 40,K03254,5909
2013,"Holzminden",20 - 40,K03255,983
2013,"Nienburg (Weser)",20 - 40,K03256,2074
2013,"Schaumburg",20 - 40,K03257,2977
2013,"Statistische Region Hannover",20 - 40,K032,70250
2013,"Celle",20 - 40,K03351,3036
2013,"Cuxhaven",20 - 40,K03352,3148
2013,"Harburg",20 - 40,K03353,4321
2013,"Lüchow-Dannenberg",20 - 40,K03354,819
2013,"Lüneburg",20 - 40,K03355,3032
2013,"Osterholz",20 - 40,K03356,1675
2013,"Rotenburg (Wümme)",20 - 40,K03357,2752
2013,"Heidekreis",20 - 40,K03358,2961
2013,"Stade",20 - 40,K03359,4505
2013,"Uelzen",20 - 40,K03360,1197
2013,"Verden",20 - 40,K03361,2587
2013,"Statistische Region Lüneburg",20 - 40,K033,30033
2013,"Delmenhorst, Stadt",20 - 40,K03401,2764
2013,"Emden, Stadt",20 - 40,K03402,1436
2013,"Oldenburg (Oldb), Stadt",20 - 40,K03403,5043
2013,"Osnabrück, Stadt",20 - 40,K03404,7083
2013,"Wilhelmshaven, Stadt",20 - 40,K03405,1845
2013,"Ammerland",20 - 40,K03451,1780
2013,"Aurich",20 - 40,K03452,2515
2013,"Cloppenburg",20 - 40,K03453,5500
2013,"Emsland",20 - 40,K03454,8963
2013,"Friesland",20 - 40,K03455,957
2013,"Grafschaft Bentheim",20 - 40,K03456,4574
2013,"Leer",20 - 40,K03457,2686
2013,"Oldenburg",20 - 40,K03458,3142
2013,"Osnabrück",20 - 40,K03459,8376
2013,"Vechta",20 - 40,K03460,5395
2013,"Wesermarsch",20 - 40,K03461,1796
2013,"Wittmund",20 - 40,K03462,571
2013,"Statistische Region Weser-Ems",20 - 40,K034,64426
2013,"Niedersachsen",20 - 40,K030,208340
2012,"Braunschweig, Stadt",20 - 40,K03101,9716
2012,"Salzgitter, Stadt",20 - 40,K03102,3572
2012,"Wolfsburg, Stadt",20 - 40,K03103,5266
2012,"Gifhorn",20 - 40,K03151,2833
2012,"Goslar",20 - 40,K03153,3268
2012,"Helmstedt",20 - 40,K03154,1141
2012,"Northeim",20 - 40,K03155,1730
2012,"Peine",20 - 40,K03157,2254
2012,"Wolfenbüttel",20 - 40,K03158,1706
2012,"Göttingen",20 - 40,K03159,8541
2012,"Statistische Region Braunschweig",20 - 40,K031,40027
2012,"Region Hannover",20 - 40,K03241,47267
2012,"dav. Hannover, Lhst.",20 - 40,K03241001,32499
2012,"dav. Hannover, Umland",20 - 40,K03241999,14768
2012,"Diepholz",20 - 40,K03251,3430
2012,"Hameln-Pyrmont",20 - 40,K03252,3202
2012,"Hildesheim",20 - 40,K03254,5453
2012,"Holzminden",20 - 40,K03255,1008
2012,"Nienburg (Weser)",20 - 40,K03256,1880
2012,"Schaumburg",20 - 40,K03257,2816
2012,"Statistische Region Hannover",20 - 40,K032,65056
2012,"Celle",20 - 40,K03351,2820
2012,"Cuxhaven",20 - 40,K03352,2920
2012,"Harburg",20 - 40,K03353,4210
2012,"Lüchow-Dannenberg",20 - 40,K03354,659
2012,"Lüneburg",20 - 40,K03355,2808
2012,"Osterholz",20 - 40,K03356,1551
2012,"Rotenburg (Wümme)",20 - 40,K03357,2458
2012,"Heidekreis",20 - 40,K03358,2463
2012,"Stade",20 - 40,K03359,3902
2012,"Uelzen",20 - 40,K03360,999
2012,"Verden",20 - 40,K03361,2402
2012,"Statistische Region Lüneburg",20 - 40,K033,27192
2012,"Delmenhorst, Stadt",20 - 40,K03401,2564
2012,"Emden, Stadt",20 - 40,K03402,1235
2012,"Oldenburg (Oldb), Stadt",20 - 40,K03403,4679
2012,"Osnabrück, Stadt",20 - 40,K03404,6884
2012,"Wilhelmshaven, Stadt",20 - 40,K03405,1859
2012,"Ammerland",20 - 40,K03451,1700
2012,"Aurich",20 - 40,K03452,2034
2012,"Cloppenburg",20 - 40,K03453,5267
2012,"Emsland",20 - 40,K03454,8267
2012,"Friesland",20 - 40,K03455,906
2012,"Grafschaft Bentheim",20 - 40,K03456,4491
